"word","estimate"
"rep_the",0.03345401
"rep_to",0.0194758
"rep_and",0.01674079
"settlement_to",0.01363581
"settlement_and",0.01172092
"settlement_a",0.01160515
"protesters_the",0.0342972
"protesters_to",0.01996667
"protesters_a",0.01699321
"vet_the",0.03382419
"vet_to",0.0196913
"vet_and",0.01692603
"congressman_the",0.03364241
"congressman_to",0.01958548
"congressman_and",0.01683506
"regarding_the",0.03348499
"regarding_to",0.01949384
"regarding_and",0.01675629
"server_the",0.03397972
"server_to",0.01978185
"server_and",0.01700386
"majority_the",0.0227793
"majority_to",0.01326134
"majority_and",0.01139903
"goldman_the",0.03346093
"goldman_to",0.01947983
"goldman_and",0.01674425
"marry_the",0.03462066
"marry_to",0.02015499
"marry_a",0.01715348
"authority_the",0.03411614
"authority_to",0.01986127
"authority_and",0.01707212
"median_the",0.02232113
"median_to",0.01299461
"median_and",0.01116976
"brewers_the",0.03538322
"brewers_and",0.01770618
"brewers_a",0.0175313
"tent_to",0.02048675
"tent_and",0.01760977
"tent_a",0.01743584
"sweat_the",0.03457489
"sweat_to",0.02012833
"sweat_a",0.0171308
"terrified_the",0.0340768
"terrified_to",0.01983837
"terrified_and",0.01705244
"prospect_the",0.02274866
"prospect_to",0.0132435
"prospect_and",0.0113837
"opener_the",0.03384102
"opener_to",0.0197011
"opener_and",0.01693445
"liberal_the",0.0334751
"liberal_to",0.01948808
"liberal_and",0.01675134
"chickens_the",0.03433808
"chickens_to",0.01999048
"chickens_a",0.01701347
"reached_the",0.03389163
"reached_to",0.01973057
"reached_and",0.01695978
"four-year_the",0.03345533
"four-year_to",0.01947657
"four-year_and",0.01674145
"fitness_the",0.03451415
"fitness_and",0.01727129
"fitness_a",0.01710071
"impose_the",0.03345303
"impose_to",0.01947523
"impose_and",0.01674029
"terribly_the",0.03383058
"terribly_to",0.01969503
"terribly_and",0.01692923
"tryna_the",0.0335362
"tryna_to",0.01952365
"tryna_and",0.01678191
"reviews_the",0.03472322
"reviews_to",0.02021469
"reviews_a",0.0172043
"watchin_to",0.02045731
"watchin_and",0.01758446
"watchin_a",0.01741078
"ethics_the",0.02298703
"ethics_to",0.01338227
"ethics_a",0.01138937
"applied_the",0.03345665
"applied_to",0.01947733
"applied_and",0.01674211
"established_the",0.03427541
"established_to",0.01995399
"established_a",0.01698242
"shown_the",0.02321355
"shown_to",0.01351415
"shown_and",0.01161634
"samantha_the",0.03346785
"samantha_to",0.01948385
"samantha_and",0.01674771
"batch_the",0.03391226
"batch_to",0.01974258
"batch_and",0.0169701
"lawyer_the",0.02242006
"lawyer_to",0.01305221
"lawyer_and",0.01121927
"magical_the",0.03377814
"magical_to",0.0196645
"magical_and",0.01690298
"contemporary_the",0.03345467
"contemporary_to",0.01947618
"contemporary_and",0.01674112
"repair_the",0.03376438
"repair_to",0.01965649
"repair_and",0.0168961
"beverly_the",0.03346488
"beverly_to",0.01948213
"beverly_and",0.01674623
"piss_the",0.02260659
"piss_to",0.0131608
"piss_and",0.01131261
"sxsw_the",0.03468248
"sxsw_to",0.02019097
"sxsw_a",0.01718411
"harrington_the",0.03383631
"harrington_to",0.01969836
"harrington_and",0.01693209
"israel_the",0.03347081
"israel_to",0.01948558
"israel_and",0.01674919
"superior_the",0.0334662
"superior_to",0.0194829
"superior_and",0.01674689
"violates_to",0.01366038
"violates_and",0.01174203
"violates_a",0.01162606
"couples_to",0.02047276
"couples_and",0.01759774
"couples_a",0.01742393
"turkish_the",0.03345829
"turkish_to",0.01947829
"turkish_and",0.01674293
"usa_the",0.03401644
"usa_to",0.01980323
"usa_and",0.01702223
"sgt_the",0.03345434
"sgt_to",0.01947599
"sgt_and",0.01674095
"simpson_the",0.0223749
"simpson_to",0.01302592
"simpson_and",0.01119667
"bureau_the",0.03359287
"bureau_to",0.01955664
"bureau_and",0.01681027
"region_the",0.03417444
"region_to",0.01989521
"region_and",0.0171013
"fails_the",0.02351806
"fails_a",0.01165248
"fails_of",0.0096087
"critics_the",0.03432733
"critics_to",0.01998422
"critics_and",0.01717781
"requested_to",0.02065202
"requested_and",0.01775183
"requested_a",0.0175765
"respectively_the",0.02284797
"respectively_to",0.01330132
"respectively_a",0.01132047
"obtain_the",0.03347279
"obtain_to",0.01948673
"obtain_and",0.01675018
"global_the",0.03346653
"global_to",0.01948309
"global_and",0.01674705
"celebration_the",0.03397802
"celebration_to",0.01978086
"celebration_and",0.01700301
"upstairs_the",0.03437489
"upstairs_to",0.0200119
"upstairs_and",0.0172016
"concept_the",0.03442432
"concept_and",0.01722634
"concept_a",0.0170562
"albums_the",0.03497222
"albums_to",0.02035965
"albums_a",0.01732767
"newspaper_the",0.03398176
"newspaper_to",0.01978304
"newspaper_and",0.01700488
"silence_the",0.03433288
"silence_to",0.01998745
"silence_and",0.01718058
"biotech_the",0.03345928
"biotech_to",0.01947887
"biotech_and",0.01674342
"finishing_the",0.03355407
"finishing_to",0.01953405
"finishing_and",0.01679086
"errors_the",0.03424019
"errors_to",0.01993349
"errors_and",0.0171342
"sb_the",0.03345994
"sb_to",0.01947925
"sb_and",0.01674375
"illegally_the",0.03466055
"illegally_to",0.02017821
"illegally_a",0.01717325
"person's_the",0.03345829
"person's_to",0.01947829
"person's_and",0.01674293
"suggestion_the",0.03438358
"suggestion_to",0.02001696
"suggestion_and",0.01720595
"firefighters_the",0.0334695
"firefighters_to",0.01948481
"firefighters_and",0.01674853
"part-time_the",0.0334807
"part-time_to",0.01949134
"part-time_and",0.01675414
"firefighter_the",0.03346818
"firefighter_to",0.01948405
"firefighter_and",0.01674787
"elegant_to",0.0204535
"elegant_and",0.01758119
"elegant_a",0.01740754
"representation_the",0.03456434
"representation_to",0.02012219
"representation_and",0.01729641
"lawrence_the",0.03441003
"lawrence_and",0.01721919
"lawrence_a",0.01704912
"roads_the",0.0233141
"roads_to",0.01357268
"roads_a",0.01155142
"complex_the",0.03399229
"complex_to",0.01978917
"complex_and",0.01701015
"motorists_the",0.0345124
"motorists_and",0.01727042
"motorists_a",0.01709984
"dive_the",0.03370579
"dive_to",0.01962238
"dive_and",0.01686678
"century_the",0.0342723
"century_to",0.01995218
"century_a",0.01698088
"blogger_the",0.03355805
"blogger_to",0.01953637
"blogger_and",0.01679285
"bullshit_the",0.03347971
"bullshit_to",0.01949076
"bullshit_and",0.01675365
"losing_the",0.03352098
"losing_to",0.01951479
"losing_and",0.0167743
"australia_the",0.03461502
"australia_to",0.0201517
"australia_a",0.01715069
"brewed_the",0.03351041
"brewed_to",0.01950863
"brewed_and",0.01676901
"purchased_to",0.0208751
"purchased_and",0.01794358
"purchased_a",0.01776636
"alternative_the",0.03346455
"alternative_to",0.01948194
"alternative_and",0.01674606
"vegan_the",0.03348004
"vegan_to",0.01949096
"vegan_and",0.01675381
"donated_the",0.03346521
"donated_to",0.01948232
"donated_and",0.01674639
"cheat_the",0.03478719
"cheat_to",0.02025193
"cheat_a",0.01723599
"billy_the",0.03346093
"billy_to",0.01947983
"billy_and",0.01674425
"graham_the",0.0223738
"graham_to",0.01302527
"graham_and",0.01119612
"fought_and",0.01207268
"fought_a",0.01195344
"fought_of",0.00985686
"fell_the",0.03353587
"fell_to",0.01952345
"fell_and",0.01678175
"universe_the",0.03384271
"universe_to",0.01970209
"universe_and",0.01693529
"addicted_the",0.03448019
"addicted_and",0.0172543
"addicted_a",0.01708388
"sealed_to",0.02053522
"sealed_and",0.01765143
"sealed_a",0.01747709
"smoke_the",0.03427783
"smoke_to",0.0199554
"smoke_a",0.01698362
"pristine_the",0.03346455
"pristine_to",0.01948194
"pristine_and",0.01674606
"uniform_the",0.03358656
"uniform_to",0.01955297
"uniform_and",0.01680712
"wraps_the",0.03373155
"wraps_to",0.01963737
"wraps_and",0.01687967
"downloaded_to",0.02063371
"downloaded_and",0.01773609
"downloaded_a",0.01756092
"asian_the",0.03483389
"asian_to",0.02027912
"asian_a",0.01725913
"euclid_the",0.03345862
"euclid_to",0.01947848
"euclid_and",0.01674309
"bonuses_the",0.03444804
"bonuses_and",0.01723821
"bonuses_a",0.01706795
"shade_the",0.03443165
"shade_to",0.02004495
"shade_a",0.01705983
"spam_the",0.03432109
"spam_to",0.01998058
"spam_and",0.01717468
"branches_to",0.02133789
"branches_a",0.01816022
"branches_of",0.01497501
"seeds_the",0.03407134
"seeds_to",0.01983519
"seeds_and",0.0170497
"odds_the",0.034111
"odds_to",0.01985828
"odds_and",0.01706955
"horn_the",0.03370613
"horn_to",0.01962257
"horn_and",0.01686695
"gosh_the",0.03398108
"gosh_to",0.01978264
"gosh_and",0.01700454
"priest_the",0.03427299
"priest_to",0.01995258
"priest_a",0.01698122
"touching_the",0.03528296
"touching_a",0.01748163
"touching_of",0.01441544
"script_the",0.0343728
"script_to",0.02001069
"script_and",0.01720056
"mobile_the",0.03363742
"mobile_to",0.01958257
"mobile_and",0.01683256
"effective_the",0.0343204
"effective_to",0.01998018
"effective_a",0.01700471
"heels_to",0.0205284
"heels_and",0.01764557
"heels_a",0.01747129
"regardless_the",0.02282335
"regardless_to",0.01328699
"regardless_and",0.01142108
"employers_the",0.03452046
"employers_and",0.01727445
"employers_a",0.01710383
"struggled_the",0.02303142
"struggled_and",0.0115252
"struggled_a",0.01141136
"tweeted_the",0.0335942
"tweeted_to",0.01955741
"tweeted_and",0.01681094
"scheme_the",0.03406383
"scheme_to",0.01983081
"scheme_and",0.01704595
"rubber_the",0.033455
"rubber_to",0.01947638
"rubber_and",0.01674128
"wisdom_the",0.03357097
"wisdom_to",0.01954389
"wisdom_and",0.01679932
"brave_the",0.03383092
"brave_to",0.01969522
"brave_and",0.01692939
"credibility_the",0.03451275
"credibility_to",0.02009216
"credibility_and",0.01727059
"protest_the",0.0334662
"protest_to",0.0194829
"protest_and",0.01674689
"dozens_the",0.02274569
"dozens_to",0.01324177
"dozens_and",0.01138221
"makeup_the",0.03346455
"makeup_to",0.01948194
"makeup_and",0.01674606
"camping_the",0.03356103
"camping_to",0.0195381
"camping_and",0.01679434
"campaigns_the",0.03381241
"campaigns_to",0.01968445
"campaigns_and",0.01692013
"forecast_the",0.03382991
"forecast_to",0.01969463
"forecast_and",0.01692889
"indicates_the",0.03400726
"indicates_to",0.01979788
"indicates_and",0.01701764
"kinds_the",0.02274752
"kinds_to",0.01324284
"kinds_and",0.01138313
"roast_the",0.03345368
"roast_to",0.01947561
"roast_and",0.01674062
"anchor_the",0.03381914
"anchor_to",0.01968836
"anchor_and",0.0169235
"stunned_the",0.03346422
"stunned_to",0.01948174
"stunned_and",0.0167459
"moore_the",0.03378217
"moore_to",0.01966684
"moore_and",0.016905
"atf_the",0.0338326
"atf_to",0.0196962
"atf_and",0.01693024
"expressive_the",0.02284935
"expressive_to",0.01330212
"expressive_a",0.01132116
"bear_the",0.03527051
"bear_and",0.01764978
"bear_of",0.01441035
"credited_the",0.02270967
"credited_to",0.01322081
"credited_and",0.01136419
"samuel_the",0.03345731
"samuel_to",0.01947772
"samuel_and",0.01674244
"presidential_the",0.03346192
"presidential_to",0.0194804
"presidential_and",0.01674474
"hike_the",0.03531705
"hike_a",0.01749852
"hike_of",0.01442937
"offenders_the",0.03439611
"offenders_to",0.02002426
"offenders_a",0.01704222
"transportation_the",0.03346291
"transportation_to",0.01948098
"transportation_and",0.01674524
"calendar_the",0.03381611
"calendar_to",0.0196866
"calendar_and",0.01692198
"horror_the",0.03413498
"horror_to",0.01987224
"horror_and",0.01708155
"encouragement_the",0.0228482
"encouragement_to",0.01330145
"encouragement_a",0.01132059
"meetings_the",0.03429443
"meetings_to",0.01996506
"meetings_a",0.01699184
"technically_to",0.02045837
"technically_and",0.01758537
"technically_a",0.01741168
"minds_the",0.03471613
"minds_to",0.02021056
"minds_and",0.01737237
"intended_the",0.02305438
"intended_and",0.01153669
"intended_a",0.01142274
"judges_the",0.03390921
"judges_to",0.0197408
"judges_and",0.01696858
"fabulous_the",0.03497798
"fabulous_and",0.0175034
"fabulous_a",0.01733052
"illegal_the",0.03356236
"illegal_to",0.01953887
"illegal_and",0.016795
"thru_the",0.03512799
"thru_to",0.02045033
"thru_of",0.01435212
"understanding_the",0.03477189
"understanding_to",0.02024302
"understanding_and",0.01740027
"anatomy_the",0.0233141
"anatomy_to",0.01357268
"anatomy_a",0.01155142
"dvd_the",0.03346884
"dvd_to",0.01948443
"dvd_and",0.0167482
"pitching_the",0.03367307
"pitching_to",0.01960333
"pitching_and",0.01685041
"kills_the",0.03376673
"kills_to",0.01965785
"kills_and",0.01689727
"grill_the",0.03427472
"grill_to",0.01995359
"grill_a",0.01698208
"affects_the",0.03348037
"affects_to",0.01949115
"affects_and",0.01675398
"corrupt_the",0.03349192
"corrupt_to",0.01949787
"corrupt_and",0.01675976
"tobacco_the",0.03491905
"tobacco_and",0.01747391
"tobacco_a",0.01730132
"besides_to",0.02069478
"besides_and",0.01778858
"besides_a",0.01761289
"mill_the",0.03360815
"mill_to",0.01956553
"mill_and",0.01681792
"__________a",
"__________of",
"__________in",
"attachment_the",0.03467364
"attachment_to",0.02018582
"attachment_a",0.01717973
"replied_the",0.03386192
"replied_to",0.01971327
"replied_and",0.01694491
"screaming_the",0.03371515
"screaming_to",0.01962783
"screaming_and",0.01687146
"photographed_the",0.03438497
"photographed_to",0.02001777
"photographed_a",0.0170367
"honoring_to",0.02052393
"honoring_and",0.01764173
"honoring_a",0.01746748
"improved_the",0.03381443
"improved_to",0.01968562
"improved_and",0.01692114
"vienna_the",0.03414081
"vienna_to",0.01987563
"vienna_and",0.01708447
"grape_the",0.03346027
"grape_to",0.01947944
"grape_and",0.01674392
"privacy_the",0.03431174
"privacy_to",0.01997514
"privacy_a",0.01700042
"gaze_the",0.03418854
"gaze_to",0.01990342
"gaze_and",0.01710835
"hoped_and",0.01207268
"hoped_a",0.01195344
"hoped_of",0.00985686
"producing_the",0.03433392
"producing_to",0.01998805
"producing_and",0.0171811
"khakis_the",0.03372117
"khakis_to",0.01963133
"khakis_and",0.01687448
"i.e_to",-0.01005802
"i.e_a",-0.00856017
"i.e_of",-0.00705876
"myspace_the",0.0335005
"myspace_to",0.01950286
"myspace_and",0.01676405
"musical_the",0.03346554
"musical_to",0.01948251
"musical_and",0.01674656
"bust_the",0.03371616
"bust_to",0.01962841
"bust_and",0.01687197
"rely_the",0.02258046
"rely_to",0.01314559
"rely_and",0.01129953
"hiding_the",0.03367174
"hiding_to",0.01960255
"hiding_and",0.01684974
"convey_the",0.03480428
"convey_and",0.01741648
"convey_a",0.01724446
"bodies_the",0.03492013
"bodies_to",0.02032932
"bodies_a",0.01730186
"dedicated_the",0.01146978
"dedicated_and",0.00573961
"dedicated_a",0.00568293
"increases_the",0.03354646
"increases_to",0.01952962
"increases_and",0.01678705
"outcome_the",0.0338734
"outcome_to",0.01971995
"outcome_and",0.01695065
"sidewalks_the",0.03514252
"sidewalks_to",0.02045879
"sidewalks_of",0.01435806
"coaches_the",0.03366607
"coaches_to",0.01959925
"coaches_and",0.0168469
"werent_the",0.03347147
"werent_to",0.01948596
"werent_and",0.01674952
"manchester_the",0.0349449
"manchester_to",0.02034374
"manchester_a",0.01731413
"farther_the",0.03367741
"farther_to",0.01960585
"farther_and",0.01685258
"legislative_the",0.03346323
"legislative_to",0.01948117
"legislative_and",0.0167454
"indulge_the",0.02273177
"indulge_to",0.01323367
"indulge_and",0.01137525
"giveaway_the",0.0342502
"giveaway_to",0.01993931
"giveaway_and",0.01713921
"ugh_the",0.02265745
"ugh_to",0.01319041
"ugh_and",0.01133806
"cruise_the",0.03427645
"cruise_to",0.01995459
"cruise_a",0.01698293
"ranging_the",0.01119408
"ranging_to",0.00651682
"ranging_and",0.00560165
"prison_the",0.03391124
"prison_to",0.01974199
"prison_and",0.01696959
"abroad_the",0.03400113
"abroad_to",0.01979432
"abroad_and",0.01701457
"emails_the",0.03352363
"emails_to",0.01951633
"emails_and",0.01677562
"bullpen_the",0.03500355
"bullpen_to",0.02037789
"bullpen_a",0.01734319
"performed_the",0.03412436
"performed_to",0.01986605
"performed_and",0.01707623
"managers_the",0.0340345
"managers_to",0.01981374
"managers_and",0.01703127
"impressed_the",0.0337731
"impressed_to",0.01966156
"impressed_and",0.01690046
"careful_the",0.03363209
"careful_to",0.01957947
"careful_and",0.0168299
"selected_the",0.03462419
"selected_to",0.02015704
"selected_and",0.01732636
"biz_the",0.0334807
"biz_to",0.01949134
"biz_and",0.01675414
"lips_the",0.0344177
"lips_to",0.02003683
"lips_and",0.01722303
"homemade_the",0.03345368
"homemade_to",0.01947561
"homemade_and",0.01674062
"bdnf_the",0.0343308
"bdnf_to",0.01998624
"bdnf_a",0.01700986
"pic_the",0.0339658
"pic_to",0.01977375
"pic_and",0.01699689
"mortgage_the",0.03361546
"mortgage_to",0.01956979
"mortgage_and",0.01682158
"describe_the",0.03429893
"describe_to",0.01996768
"describe_a",0.01699407
"follower_the",0.03357064
"follower_to",0.0195437
"follower_and",0.01679915
"where's_to",0.02059656
"where's_and",0.01770416
"where's_a",0.0175293
"lab_the",0.03356633
"lab_to",0.01954119
"lab_and",0.01679699
"commitment_the",0.0232069
"commitment_and",0.01161301
"commitment_a",0.01149831
"patton_the",0.0228482
"patton_to",0.01330145
"patton_a",0.01132059
"lawyers_the",0.03362012
"lawyers_to",0.0195725
"lawyers_and",0.01682391
"occasionally_the",0.03393189
"occasionally_to",0.01975401
"occasionally_and",0.01697992
"pure_the",0.03345434
"pure_to",0.01947599
"pure_and",0.01674095
"upgrade_the",0.03421538
"upgrade_to",0.01991904
"upgrade_and",0.01712178
"mario_the",0.03349885
"mario_to",0.0195019
"mario_and",0.01676322
"gaming_the",0.03398787
"gaming_to",0.0197866
"gaming_and",0.01700794
"hurting_the",0.03431624
"hurting_to",0.01997776
"hurting_and",0.01717226
"condition_the",0.0354105
"condition_and",0.01771983
"condition_of",0.01446755
"startups_the",0.03455029
"startups_to",0.02011401
"startups_and",0.01728937
"midwest_the",0.03398006
"midwest_to",0.01978205
"midwest_and",0.01700403
"sorts_the",0.02274615
"sorts_to",0.01324204
"sorts_and",0.01138244
"golf_to",0.02082633
"golf_and",0.01790166
"golf_a",0.01772485
"signature_the",0.03362244
"signature_to",0.01957385
"signature_and",0.01682507
"aids_to",0.02055783
"aids_and",0.01767087
"aids_a",0.01749634
"reminded_the",0.03360948
"reminded_to",0.01956631
"reminded_and",0.01681858
"night's_the",0.03346554
"night's_to",0.01948251
"night's_and",0.01674656
"dan_the",0.03362876
"dan_to",0.01957753
"dan_and",0.01682823
"corey_the",0.0342723
"corey_to",0.01995218
"corey_a",0.01698088
"reporter_the",0.03504361
"reporter_to",0.02040121
"reporter_and",0.01753624
"plain_the",0.0334718
"plain_to",0.01948616
"plain_and",0.01674969
"heavily_the",0.03441073
"heavily_and",0.01721954
"heavily_a",0.01704947
"endorse_the",0.03392174
"endorse_to",0.01974809
"endorse_and",0.01697484
"bennett_the",0.03430897
"bennett_to",0.01997353
"bennett_a",0.01699905
